date,sensor,value,time
29-10-2018,Pulse sensor, 1683.00,11:00:13.798000
29-10-2018,GSR sensor, 352.00,11:00:13.814000
29-10-2018,Breath sensor, 633.00,11:00:13.831000
29-10-2018,Pulse sensor, 1468.00,11:00:14.297000
29-10-2018,GSR sensor, 358.00,11:00:14.313000
29-10-2018,Breath sensor, 630.00,11:00:14.330000
29-10-2018,Pulse sensor, 1610.00,11:00:14.794000
29-10-2018,GSR sensor, 368.00,11:00:14.809000
29-10-2018,Breath sensor, 629.00,11:00:14.825000
29-10-2018,Pulse sensor, 2382.00,11:00:15.298000
29-10-2018,GSR sensor, 370.00,11:00:15.315000
29-10-2018,Breath sensor, 630.00,11:00:15.333000
29-10-2018,Pulse sensor, 1584.00,11:00:15.796000
29-10-2018,GSR sensor, 374.00,11:00:15.812000
29-10-2018,Breath sensor, 630.00,11:00:15.829000
29-10-2018,Pulse sensor, 1855.00,11:00:16.297000
29-10-2018,GSR sensor, 370.00,11:00:16.313000
29-10-2018,Breath sensor, 629.00,11:00:16.330000
29-10-2018,Pulse sensor, 2981.00,11:00:16.797000
29-10-2018,GSR sensor, 373.00,11:00:16.812000
29-10-2018,Breath sensor, 624.00,11:00:16.830000
29-10-2018,Pulse sensor, 1553.00,11:00:17.297000
29-10-2018,GSR sensor, 384.00,11:00:17.313000
29-10-2018,Breath sensor, 618.00,11:00:17.330000
29-10-2018,Pulse sensor, 2105.00,11:00:17.797000
29-10-2018,GSR sensor, 368.00,11:00:17.812000
29-10-2018,Breath sensor, 651.00,11:00:17.829000
29-10-2018,Pulse sensor, 1421.00,11:00:18.297000
29-10-2018,GSR sensor, 368.00,11:00:18.313000
29-10-2018,Breath sensor, 627.00,11:00:18.328000
29-10-2018,Pulse sensor, 1680.00,11:00:18.796000
29-10-2018,GSR sensor, 354.00,11:00:18.810000
29-10-2018,Breath sensor, 620.00,11:00:18.824000
29-10-2018,Pulse sensor, 1415.00,11:00:19.297000
29-10-2018,GSR sensor, 368.00,11:00:19.313000
29-10-2018,Breath sensor, 629.00,11:00:19.330000
29-10-2018,Pulse sensor, 1471.00,11:00:19.796000
29-10-2018,GSR sensor, 368.00,11:00:19.812000
29-10-2018,Breath sensor, 629.00,11:00:19.829000
29-10-2018,Pulse sensor, 1943.00,11:00:20.299000
29-10-2018,GSR sensor, 372.00,11:00:20.314000
29-10-2018,Breath sensor, 625.00,11:00:20.331000
29-10-2018,Pulse sensor, 1486.00,11:00:20.796000
29-10-2018,GSR sensor, 377.00,11:00:20.810000
29-10-2018,Breath sensor, 628.00,11:00:20.824000
29-10-2018,Pulse sensor, 1823.00,11:00:21.297000
29-10-2018,GSR sensor, 368.00,11:00:21.311000
29-10-2018,Breath sensor, 625.00,11:00:21.328000
29-10-2018,Pulse sensor, 1614.00,11:00:21.796000
29-10-2018,GSR sensor, 365.00,11:00:21.811000
29-10-2018,Breath sensor, 628.00,11:00:21.829000
29-10-2018,Pulse sensor, 1478.00,11:00:22.298000
29-10-2018,GSR sensor, 361.00,11:00:22.314000
29-10-2018,Breath sensor, 628.00,11:00:22.330000
29-10-2018,Pulse sensor, 2800.00,11:00:22.797000
29-10-2018,GSR sensor, 362.00,11:00:22.812000
29-10-2018,Breath sensor, 624.00,11:00:22.827000
29-10-2018,Pulse sensor, 1488.00,11:00:23.299000
29-10-2018,GSR sensor, 358.00,11:00:23.314000
29-10-2018,Breath sensor, 627.00,11:00:23.330000
29-10-2018,Pulse sensor, 1558.00,11:00:23.796000
29-10-2018,GSR sensor, 368.00,11:00:23.811000
29-10-2018,Breath sensor, 625.00,11:00:23.828000
29-10-2018,Pulse sensor, 2047.00,11:00:24.297000
29-10-2018,GSR sensor, 368.00,11:00:24.313000
29-10-2018,Breath sensor, 628.00,11:00:24.331000
29-10-2018,Pulse sensor, 1501.00,11:00:24.797000
29-10-2018,GSR sensor, 368.00,11:00:24.812000
29-10-2018,Breath sensor, 626.00,11:00:24.829000
29-10-2018,Pulse sensor, 1869.00,11:00:25.300000
29-10-2018,GSR sensor, 338.00,11:00:25.359000
29-10-2018,Breath sensor, 626.00,11:00:25.376000
29-10-2018,Pulse sensor, 1903.00,11:00:25.798000
29-10-2018,GSR sensor, 354.00,11:00:25.813000
29-10-2018,Breath sensor, 626.00,11:00:25.829000
29-10-2018,Pulse sensor, 1508.00,11:00:26.297000
29-10-2018,GSR sensor, 361.00,11:00:26.314000
29-10-2018,Breath sensor, 624.00,11:00:26.331000
29-10-2018,Pulse sensor, 2401.00,11:00:26.796000
29-10-2018,GSR sensor, 362.00,11:00:26.812000
29-10-2018,Breath sensor, 626.00,11:00:26.829000
29-10-2018,Pulse sensor, 1517.00,11:00:27.297000
29-10-2018,GSR sensor, 360.00,11:00:27.314000
29-10-2018,Breath sensor, 628.00,11:00:27.331000
29-10-2018,Pulse sensor, 1535.00,11:00:27.799000
29-10-2018,GSR sensor, 336.00,11:00:27.814000
29-10-2018,Breath sensor, 628.00,11:00:27.831000
29-10-2018,Pulse sensor, 1474.00,11:00:28.297000
29-10-2018,GSR sensor, 332.00,11:00:28.314000
29-10-2018,Breath sensor, 627.00,11:00:28.331000
29-10-2018,Pulse sensor, 1520.00,11:00:28.797000
29-10-2018,GSR sensor, 336.00,11:00:28.813000
29-10-2018,Breath sensor, 626.00,11:00:28.830000
29-10-2018,Pulse sensor, 1807.00,11:00:29.297000
29-10-2018,GSR sensor, 329.00,11:00:29.313000
29-10-2018,Breath sensor, 626.00,11:00:29.330000
29-10-2018,Pulse sensor, 1465.00,11:00:29.798000
29-10-2018,GSR sensor, 324.00,11:00:29.814000
29-10-2018,Breath sensor, 626.00,11:00:29.831000
29-10-2018,Pulse sensor, 1751.00,11:00:30.299000
29-10-2018,GSR sensor, 321.00,11:00:30.314000
29-10-2018,Breath sensor, 625.00,11:00:30.332000
29-10-2018,Pulse sensor, 2725.00,11:00:30.798000
29-10-2018,GSR sensor, 320.00,11:00:30.814000
29-10-2018,Breath sensor, 624.00,11:00:30.870000
29-10-2018,Pulse sensor, 1563.00,11:00:31.298000
29-10-2018,GSR sensor, 326.00,11:00:31.312000
29-10-2018,Breath sensor, 626.00,11:00:31.329000
29-10-2018,Pulse sensor, 1983.00,11:00:31.798000
29-10-2018,GSR sensor, 325.00,11:00:31.813000
29-10-2018,Breath sensor, 634.00,11:00:31.830000
29-10-2018,Pulse sensor, 1555.00,11:00:32.297000
29-10-2018,GSR sensor, 326.00,11:00:32.313000
29-10-2018,Breath sensor, 625.00,11:00:32.332000
29-10-2018,Pulse sensor, 1856.00,11:00:32.797000
29-10-2018,GSR sensor, 329.00,11:00:32.813000
29-10-2018,Breath sensor, 626.00,11:00:32.831000
29-10-2018,Pulse sensor, 2958.00,11:00:33.297000
29-10-2018,GSR sensor, 336.00,11:00:33.312000
29-10-2018,Breath sensor, 628.00,11:00:33.329000
29-10-2018,Pulse sensor, 1568.00,11:00:33.797000
29-10-2018,GSR sensor, 340.00,11:00:33.814000
29-10-2018,Breath sensor, 627.00,11:00:33.831000
29-10-2018,Pulse sensor, 1942.00,11:00:34.297000
29-10-2018,GSR sensor, 336.00,11:00:34.313000
29-10-2018,Breath sensor, 626.00,11:00:34.331000
29-10-2018,Pulse sensor, 1419.00,11:00:34.796000
29-10-2018,GSR sensor, 336.00,11:00:34.814000
29-10-2018,Breath sensor, 626.00,11:00:34.830000
29-10-2018,Pulse sensor, 1680.00,11:00:35.298000
29-10-2018,GSR sensor, 336.00,11:00:35.315000
29-10-2018,Breath sensor, 624.00,11:00:35.333000
29-10-2018,Pulse sensor, 3120.00,11:00:35.797000
29-10-2018,GSR sensor, 336.00,11:00:35.814000
29-10-2018,Breath sensor, 624.00,11:00:35.831000
29-10-2018,Pulse sensor, 1487.00,11:00:36.297000
29-10-2018,GSR sensor, 332.00,11:00:36.313000
29-10-2018,Breath sensor, 624.00,11:00:36.330000
29-10-2018,Pulse sensor, 1535.00,11:00:36.797000
29-10-2018,GSR sensor, 324.00,11:00:36.813000
29-10-2018,Breath sensor, 626.00,11:00:36.832000
29-10-2018,Pulse sensor, 1451.00,11:00:37.296000
29-10-2018,GSR sensor, 321.00,11:00:37.313000
29-10-2018,Breath sensor, 624.00,11:00:37.331000
29-10-2018,Pulse sensor, 1456.00,11:00:37.798000
29-10-2018,GSR sensor, 327.00,11:00:37.814000
29-10-2018,Breath sensor, 624.00,11:00:37.832000
29-10-2018,Pulse sensor, 1606.00,11:00:38.296000
29-10-2018,GSR sensor, 324.00,11:00:38.311000
29-10-2018,Breath sensor, 624.00,11:00:38.328000
29-10-2018,Pulse sensor, 3675.00,11:00:38.797000
29-10-2018,GSR sensor, 326.00,11:00:38.812000
29-10-2018,Breath sensor, 624.00,11:00:38.829000
29-10-2018,Pulse sensor, 1457.00,11:00:39.297000
29-10-2018,GSR sensor, 325.00,11:00:39.314000
29-10-2018,Breath sensor, 626.00,11:00:39.332000
29-10-2018,Pulse sensor, 1815.00,11:00:39.796000
29-10-2018,GSR sensor, 328.00,11:00:39.813000
29-10-2018,Breath sensor, 626.00,11:00:39.831000
29-10-2018,Pulse sensor, 1386.00,11:00:40.297000
29-10-2018,GSR sensor, 320.00,11:00:40.314000
29-10-2018,Breath sensor, 624.00,11:00:40.331000
29-10-2018,Pulse sensor, 1424.00,11:00:40.796000
29-10-2018,GSR sensor, 320.00,11:00:40.812000
29-10-2018,Breath sensor, 627.00,11:00:40.830000
29-10-2018,Pulse sensor, 3479.00,11:00:41.297000
29-10-2018,GSR sensor, 305.00,11:00:41.314000
29-10-2018,Breath sensor, 624.00,11:00:41.331000
29-10-2018,Pulse sensor, 1393.00,11:00:41.797000
29-10-2018,GSR sensor, 320.00,11:00:41.813000
29-10-2018,Breath sensor, 624.00,11:00:41.830000
29-10-2018,Pulse sensor, 1394.00,11:00:42.297000
29-10-2018,GSR sensor, 332.00,11:00:42.313000
29-10-2018,Breath sensor, 626.00,11:00:42.330000
29-10-2018,Pulse sensor, 2211.00,11:00:42.797000
29-10-2018,GSR sensor, 328.00,11:00:42.814000
29-10-2018,Breath sensor, 625.00,11:00:42.831000
29-10-2018,Pulse sensor, 1282.00,11:00:43.297000
29-10-2018,GSR sensor, 320.00,11:00:43.312000
29-10-2018,Breath sensor, 627.00,11:00:43.329000
29-10-2018,Pulse sensor, 1666.00,11:00:43.797000
29-10-2018,GSR sensor, 320.00,11:00:43.812000
29-10-2018,Breath sensor, 624.00,11:00:43.831000
29-10-2018,Pulse sensor, 1350.00,11:00:44.297000
29-10-2018,GSR sensor, 321.00,11:00:44.314000
29-10-2018,Breath sensor, 626.00,11:00:44.331000
29-10-2018,Pulse sensor, 1390.00,11:00:44.798000
29-10-2018,GSR sensor, 320.00,11:00:44.813000
29-10-2018,Breath sensor, 628.00,11:00:44.832000
29-10-2018,Pulse sensor, 3327.00,11:00:45.296000
29-10-2018,GSR sensor, 320.00,11:00:45.314000
29-10-2018,Breath sensor, 624.00,11:00:45.331000
29-10-2018,Pulse sensor, 1438.00,11:00:45.797000
29-10-2018,GSR sensor, 305.00,11:00:45.814000
29-10-2018,Breath sensor, 617.00,11:00:45.832000
29-10-2018,Pulse sensor, 1323.00,11:00:46.297000
29-10-2018,GSR sensor, 320.00,11:00:46.313000
29-10-2018,Breath sensor, 626.00,11:00:46.330000
29-10-2018,Pulse sensor, 1453.00,11:00:46.796000
29-10-2018,GSR sensor, 312.00,11:00:46.813000
29-10-2018,Breath sensor, 625.00,11:00:46.830000
29-10-2018,Pulse sensor, 1332.00,11:00:47.297000
29-10-2018,GSR sensor, 311.00,11:00:47.313000
29-10-2018,Breath sensor, 624.00,11:00:47.331000
29-10-2018,Pulse sensor, 1861.00,11:00:47.798000
29-10-2018,GSR sensor, 320.00,11:00:47.813000
29-10-2018,Breath sensor, 628.00,11:00:47.830000
29-10-2018,Pulse sensor, 1392.00,11:00:48.297000
29-10-2018,GSR sensor, 314.00,11:00:48.313000
29-10-2018,Breath sensor, 624.00,11:00:48.329000
29-10-2018,Pulse sensor, 1806.00,11:00:48.797000
29-10-2018,GSR sensor, 324.00,11:00:48.812000
29-10-2018,Breath sensor, 626.00,11:00:48.829000
29-10-2018,Pulse sensor, 3839.00,11:00:49.297000
29-10-2018,GSR sensor, 330.00,11:00:49.313000
29-10-2018,Breath sensor, 624.00,11:00:49.329000
29-10-2018,Pulse sensor, 1317.00,11:00:49.798000
29-10-2018,GSR sensor, 332.00,11:00:49.814000
29-10-2018,Breath sensor, 627.00,11:00:49.832000
29-10-2018,Pulse sensor, 1490.00,11:00:50.297000
29-10-2018,GSR sensor, 256.00,11:00:50.312000
29-10-2018,Breath sensor, 624.00,11:00:50.329000
29-10-2018,Pulse sensor, 3467.00,11:00:50.797000
29-10-2018,GSR sensor, 346.00,11:00:50.811000
29-10-2018,Breath sensor, 625.00,11:00:50.827000
29-10-2018,Pulse sensor, 1330.00,11:00:51.293000
29-10-2018,GSR sensor, 356.00,11:00:51.307000
29-10-2018,Breath sensor, 626.00,11:00:51.346000
29-10-2018,Pulse sensor, 1734.00,11:00:51.797000
29-10-2018,GSR sensor, 364.00,11:00:51.813000
29-10-2018,Breath sensor, 624.00,11:00:51.829000
29-10-2018,Pulse sensor, 2181.00,11:00:52.297000
29-10-2018,GSR sensor, 357.00,11:00:52.313000
29-10-2018,Breath sensor, 627.00,11:00:52.330000
29-10-2018,Pulse sensor, 1216.00,11:00:52.797000
29-10-2018,GSR sensor, 349.00,11:00:52.813000
29-10-2018,Breath sensor, 625.00,11:00:52.831000
29-10-2018,Pulse sensor, 2223.00,11:00:53.296000
29-10-2018,GSR sensor, 354.00,11:00:53.313000
29-10-2018,Breath sensor, 628.00,11:00:53.330000
29-10-2018,Pulse sensor, 1333.00,11:00:53.797000
29-10-2018,GSR sensor, 353.00,11:00:53.813000
29-10-2018,Breath sensor, 625.00,11:00:53.831000
29-10-2018,Pulse sensor, 1686.00,11:00:54.296000
29-10-2018,GSR sensor, 344.00,11:00:54.312000
29-10-2018,Breath sensor, 625.00,11:00:54.330000
29-10-2018,Pulse sensor, 1325.00,11:00:54.797000
29-10-2018,GSR sensor, 346.00,11:00:54.813000
29-10-2018,Breath sensor, 628.00,11:00:54.830000
29-10-2018,Pulse sensor, 1332.00,11:00:55.297000
29-10-2018,GSR sensor, 348.00,11:00:55.314000
29-10-2018,Breath sensor, 621.00,11:00:55.332000
29-10-2018,Pulse sensor, 1728.00,11:00:55.797000
29-10-2018,GSR sensor, 354.00,11:00:55.814000
29-10-2018,Breath sensor, 624.00,11:00:55.832000
29-10-2018,Pulse sensor, 1841.00,11:00:56.297000
29-10-2018,GSR sensor, 356.00,11:00:56.314000
29-10-2018,Breath sensor, 624.00,11:00:56.331000
29-10-2018,Pulse sensor, 1342.00,11:00:56.797000
29-10-2018,GSR sensor, 357.00,11:00:56.812000
29-10-2018,Breath sensor, 628.00,11:00:56.831000
29-10-2018,Pulse sensor, 1843.00,11:00:57.296000
29-10-2018,GSR sensor, 357.00,11:00:57.312000
29-10-2018,Breath sensor, 624.00,11:00:57.329000
29-10-2018,Pulse sensor, 3853.00,11:00:57.797000
29-10-2018,GSR sensor, 340.00,11:00:57.813000
29-10-2018,Breath sensor, 624.00,11:00:57.832000
29-10-2018,Pulse sensor, 1415.00,11:00:58.297000
29-10-2018,GSR sensor, 339.00,11:00:58.314000
29-10-2018,Breath sensor, 626.00,11:00:58.330000
29-10-2018,Pulse sensor, 1733.00,11:00:58.796000
29-10-2018,GSR sensor, 336.00,11:00:58.813000
29-10-2018,Breath sensor, 624.00,11:00:58.830000
29-10-2018,Pulse sensor, 1383.00,11:00:59.296000
29-10-2018,GSR sensor, 337.00,11:00:59.312000
29-10-2018,Breath sensor, 630.00,11:00:59.331000
29-10-2018,Pulse sensor, 1302.00,11:00:59.796000
29-10-2018,GSR sensor, 364.00,11:00:59.812000
29-10-2018,Breath sensor, 625.00,11:00:59.830000
29-10-2018,Pulse sensor, 1787.00,11:01:00.297000
29-10-2018,GSR sensor, 352.00,11:01:00.314000
29-10-2018,Breath sensor, 624.00,11:01:00.331000
29-10-2018,Pulse sensor, 1350.00,11:01:00.796000
29-10-2018,GSR sensor, 341.00,11:01:00.813000
29-10-2018,Breath sensor, 624.00,11:01:00.831000
29-10-2018,Pulse sensor, 1517.00,11:01:01.297000
29-10-2018,GSR sensor, 342.00,11:01:01.313000
29-10-2018,Breath sensor, 624.00,11:01:01.330000
29-10-2018,Pulse sensor, 2999.00,11:01:01.851000
29-10-2018,GSR sensor, 352.00,11:01:01.864000
29-10-2018,Breath sensor, 624.00,11:01:01.880000
29-10-2018,Pulse sensor, 1417.00,11:01:02.297000
29-10-2018,GSR sensor, 352.00,11:01:02.313000
29-10-2018,Breath sensor, 624.00,11:01:02.331000
29-10-2018,Pulse sensor, 1526.00,11:01:02.797000
29-10-2018,GSR sensor, 345.00,11:01:02.813000
29-10-2018,Breath sensor, 628.00,11:01:02.831000
29-10-2018,Pulse sensor, 1303.00,11:01:03.294000
29-10-2018,GSR sensor, 338.00,11:01:03.308000
29-10-2018,Breath sensor, 624.00,11:01:03.323000
29-10-2018,Pulse sensor, 1535.00,11:01:03.797000
29-10-2018,GSR sensor, 336.00,11:01:03.813000
29-10-2018,Breath sensor, 624.00,11:01:03.831000
29-10-2018,Pulse sensor, 2515.00,11:01:04.297000
29-10-2018,GSR sensor, 336.00,11:01:04.313000
29-10-2018,Breath sensor, 624.00,11:01:04.330000
29-10-2018,Pulse sensor, 1424.00,11:01:04.797000
29-10-2018,GSR sensor, 340.00,11:01:04.812000
29-10-2018,Breath sensor, 625.00,11:01:04.828000
29-10-2018,Pulse sensor, 1631.00,11:01:05.297000
29-10-2018,GSR sensor, 343.00,11:01:05.313000
29-10-2018,Breath sensor, 626.00,11:01:05.332000
29-10-2018,Pulse sensor, 1872.00,11:01:05.796000
29-10-2018,GSR sensor, 352.00,11:01:05.813000
29-10-2018,Breath sensor, 624.00,11:01:05.831000
29-10-2018,Pulse sensor, 1470.00,11:01:06.297000
29-10-2018,GSR sensor, 352.00,11:01:06.313000
29-10-2018,Breath sensor, 624.00,11:01:06.331000
29-10-2018,Pulse sensor, 1502.00,11:01:06.796000
29-10-2018,GSR sensor, 352.00,11:01:06.813000
29-10-2018,Breath sensor, 625.00,11:01:06.829000
29-10-2018,Pulse sensor, 2432.00,11:01:07.296000
29-10-2018,GSR sensor, 357.00,11:01:07.312000
29-10-2018,Breath sensor, 625.00,11:01:07.330000
29-10-2018,Pulse sensor, 1434.00,11:01:07.796000
29-10-2018,GSR sensor, 360.00,11:01:07.813000
29-10-2018,Breath sensor, 625.00,11:01:07.830000
29-10-2018,Pulse sensor, 1933.00,11:01:08.297000
29-10-2018,GSR sensor, 362.00,11:01:08.312000
29-10-2018,Breath sensor, 619.00,11:01:08.330000
29-10-2018,Pulse sensor, 2150.00,11:01:08.796000
29-10-2018,GSR sensor, 352.00,11:01:08.814000
29-10-2018,Breath sensor, 625.00,11:01:08.831000
29-10-2018,Pulse sensor, 1479.00,11:01:09.297000
29-10-2018,GSR sensor, 347.00,11:01:09.313000
29-10-2018,Breath sensor, 624.00,11:01:09.331000
29-10-2018,Pulse sensor, 1456.00,11:01:09.796000
29-10-2018,GSR sensor, 340.00,11:01:09.813000
29-10-2018,Breath sensor, 624.00,11:01:09.829000
29-10-2018,Pulse sensor, 1767.00,11:01:10.297000
29-10-2018,GSR sensor, 336.00,11:01:10.313000
29-10-2018,Breath sensor, 624.00,11:01:10.330000
29-10-2018,Pulse sensor, 1435.00,11:01:10.796000
29-10-2018,GSR sensor, 336.00,11:01:10.812000
29-10-2018,Breath sensor, 625.00,11:01:10.831000
29-10-2018,Pulse sensor, 1531.00,11:01:11.296000
29-10-2018,GSR sensor, 337.00,11:01:11.313000
29-10-2018,Breath sensor, 624.00,11:01:11.330000
29-10-2018,Pulse sensor, 2791.00,11:01:11.797000
29-10-2018,GSR sensor, 336.00,11:01:11.813000
29-10-2018,Breath sensor, 626.00,11:01:11.831000
29-10-2018,Pulse sensor, 1506.00,11:01:12.296000
29-10-2018,GSR sensor, 336.00,11:01:12.313000
29-10-2018,Breath sensor, 626.00,11:01:12.330000
29-10-2018,Pulse sensor, 1823.00,11:01:12.796000
29-10-2018,GSR sensor, 336.00,11:01:12.812000
29-10-2018,Breath sensor, 624.00,11:01:12.829000
29-10-2018,Pulse sensor, 3263.00,11:01:13.296000
29-10-2018,GSR sensor, 336.00,11:01:13.312000
29-10-2018,Breath sensor, 624.00,11:01:13.330000
29-10-2018,Pulse sensor, 1466.00,11:01:13.797000
29-10-2018,GSR sensor, 336.00,11:01:13.814000
29-10-2018,Breath sensor, 624.00,11:01:13.832000
29-10-2018,Pulse sensor, 1835.00,11:01:14.297000
29-10-2018,GSR sensor, 336.00,11:01:14.314000
29-10-2018,Breath sensor, 625.00,11:01:14.332000
29-10-2018,Pulse sensor, 2481.00,11:01:14.796000
29-10-2018,GSR sensor, 330.00,11:01:14.812000
29-10-2018,Breath sensor, 624.00,11:01:14.831000
29-10-2018,Pulse sensor, 1373.00,11:01:15.296000
29-10-2018,GSR sensor, 330.00,11:01:15.312000
29-10-2018,Breath sensor, 624.00,11:01:15.330000
29-10-2018,Pulse sensor, 1649.00,11:01:15.797000
29-10-2018,GSR sensor, 302.00,11:01:15.814000
29-10-2018,Breath sensor, 628.00,11:01:15.832000
29-10-2018,Pulse sensor, 1443.00,11:01:16.295000
29-10-2018,GSR sensor, 332.00,11:01:16.313000
29-10-2018,Breath sensor, 625.00,11:01:16.331000
29-10-2018,Pulse sensor, 1319.00,11:01:16.797000
29-10-2018,GSR sensor, 336.00,11:01:16.814000
29-10-2018,Breath sensor, 624.00,11:01:16.832000
29-10-2018,Pulse sensor, 1586.00,11:01:17.297000
29-10-2018,GSR sensor, 332.00,11:01:17.314000
29-10-2018,Breath sensor, 624.00,11:01:17.331000
29-10-2018,Pulse sensor, 3847.00,11:01:17.796000
29-10-2018,GSR sensor, 332.00,11:01:17.813000
29-10-2018,Breath sensor, 626.00,11:01:17.830000
29-10-2018,Pulse sensor, 1408.00,11:01:18.296000
29-10-2018,GSR sensor, 338.00,11:01:18.312000
29-10-2018,Breath sensor, 624.00,11:01:18.329000
29-10-2018,Pulse sensor, 1778.00,11:01:18.797000
29-10-2018,GSR sensor, 336.00,11:01:18.814000
29-10-2018,Breath sensor, 624.00,11:01:18.831000
29-10-2018,Pulse sensor, 3633.00,11:01:19.296000
29-10-2018,GSR sensor, 347.00,11:01:19.312000
29-10-2018,Breath sensor, 624.00,11:01:19.330000
29-10-2018,Pulse sensor, 1098.00,11:01:19.796000
29-10-2018,GSR sensor, 344.00,11:01:19.812000
29-10-2018,Breath sensor, 624.00,11:01:19.829000
29-10-2018,Pulse sensor, 1339.00,11:01:20.296000
29-10-2018,GSR sensor, 320.00,11:01:20.312000
29-10-2018,Breath sensor, 625.00,11:01:20.330000
29-10-2018,Pulse sensor, 1137.00,11:01:20.797000
29-10-2018,GSR sensor, 348.00,11:01:20.813000
29-10-2018,Breath sensor, 624.00,11:01:20.831000
29-10-2018,Pulse sensor, 1440.00,11:01:21.296000
29-10-2018,GSR sensor, 340.00,11:01:21.313000
29-10-2018,Breath sensor, 624.00,11:01:21.331000
29-10-2018,Pulse sensor, 2299.00,11:01:21.797000
29-10-2018,GSR sensor, 346.00,11:01:21.814000
29-10-2018,Breath sensor, 632.00,11:01:21.832000
29-10-2018,Pulse sensor, 1310.00,11:01:22.296000
29-10-2018,GSR sensor, 353.00,11:01:22.313000
29-10-2018,Breath sensor, 626.00,11:01:22.331000
29-10-2018,Pulse sensor, 1322.00,11:01:22.796000
29-10-2018,GSR sensor, 358.00,11:01:22.812000
29-10-2018,Breath sensor, 625.00,11:01:22.830000
29-10-2018,Pulse sensor, 1593.00,11:01:23.293000
29-10-2018,GSR sensor, 358.00,11:01:23.307000
29-10-2018,Breath sensor, 626.00,11:01:23.353000
29-10-2018,Pulse sensor, 3839.00,11:01:23.796000
29-10-2018,GSR sensor, 366.00,11:01:23.813000
29-10-2018,Breath sensor, 624.00,11:01:23.831000
29-10-2018,Pulse sensor, 1373.00,11:01:24.297000
29-10-2018,GSR sensor, 368.00,11:01:24.314000
29-10-2018,Breath sensor, 624.00,11:01:24.330000
29-10-2018,Pulse sensor, 1632.00,11:01:24.797000
29-10-2018,GSR sensor, 371.00,11:01:24.813000
29-10-2018,Breath sensor, 628.00,11:01:24.830000
29-10-2018,Pulse sensor, 3853.00,11:01:25.296000
29-10-2018,GSR sensor, 371.00,11:01:25.313000
29-10-2018,Breath sensor, 624.00,11:01:25.330000
29-10-2018,Pulse sensor, 1254.00,11:01:25.796000
29-10-2018,GSR sensor, 378.00,11:01:25.812000
29-10-2018,Breath sensor, 624.00,11:01:25.830000
29-10-2018,Pulse sensor, 1482.00,11:01:26.296000
29-10-2018,GSR sensor, 373.00,11:01:26.312000
29-10-2018,Breath sensor, 625.00,11:01:26.330000
29-10-2018,Pulse sensor, 1179.00,11:01:26.796000
29-10-2018,GSR sensor, 368.00,11:01:26.814000
29-10-2018,Breath sensor, 626.00,11:01:26.830000
29-10-2018,Pulse sensor, 1154.00,11:01:27.297000
29-10-2018,GSR sensor, 365.00,11:01:27.314000
29-10-2018,Breath sensor, 624.00,11:01:27.331000
29-10-2018,Pulse sensor, 1694.00,11:01:27.796000
29-10-2018,GSR sensor, 357.00,11:01:27.813000
29-10-2018,Breath sensor, 624.00,11:01:27.830000
29-10-2018,Pulse sensor, 1493.00,11:01:28.295000
29-10-2018,GSR sensor, 357.00,11:01:28.310000
29-10-2018,Breath sensor, 624.00,11:01:28.328000
