time,heart,breath,gsr,date
3608731,3007,1701,520,2019-03-17_20:21:49.532000
3608831,3027,1699,510,2019-03-17_20:21:49.589000
3608931,3053,1706,524,2019-03-17_20:21:49.641000
3609031,3047,1703,496,2019-03-17_20:21:49.708000
3609131,3024,1703,496,2019-03-17_20:21:49.774000
3609231,3002,1702,504,2019-03-17_20:21:49.897000
3609331,3059,1706,494,2019-03-17_20:21:50.005000
3609431,2995,1703,524,2019-03-17_20:21:50.201000
3609531,3007,1700,521,2019-03-17_20:21:50.427000
3609631,3024,1707,511,2019-03-17_20:21:50.595000
3609731,3015,1703,509,2019-03-17_20:21:50.807000
3609831,3021,1701,524,2019-03-17_20:21:51.051000
3609931,3009,1701,528,2019-03-17_20:21:51.205000
3610031,3021,1711,532,2019-03-17_20:21:51.386000
3610131,3022,1703,528,2019-03-17_20:21:51.637000
3610231,3002,1697,532,2019-03-17_20:21:51.857000
3610331,2992,1703,522,2019-03-17_20:21:51.987000
3610431,2992,1702,526,2019-03-17_20:21:52.165000
3610531,2995,1706,511,2019-03-17_20:21:52.286000
3610631,2994,1706,527,2019-03-17_20:21:52.514000
3610731,2995,1699,511,2019-03-17_20:21:52.686000
3610831,3807,1698,525,2019-03-17_20:21:52.875000
3610931,3679,1706,528,2019-03-17_20:21:53.076000
3611031,3647,1702,536,2019-03-17_20:21:53.278000
3611131,3583,1697,528,2019-03-17_20:21:53.440000
3611231,3551,1700,537,2019-03-17_20:21:53.592000
3611331,3543,1699,501,2019-03-17_20:21:53.730000
3611431,3519,1701,528,2019-03-17_20:21:53.916000
3611531,3655,1695,521,2019-03-17_20:21:53.979000
3611631,3671,1703,520,2019-03-17_20:21:54.096000
3611731,3701,1695,526,2019-03-17_20:21:54.291000
3611831,3711,1705,532,2019-03-17_20:21:54.442000
3611931,3661,1695,525,2019-03-17_20:21:54.657000
3612031,3725,1709,530,2019-03-17_20:21:54.754000
3612131,3895,1695,531,2019-03-17_20:21:55.049000
3612231,3891,1702,528,2019-03-17_20:21:55.135000
3612331,3821,1710,546,2019-03-17_20:21:55.236000
3612431,3771,1710,523,2019-03-17_20:21:55.402000
3612531,3779,1701,530,2019-03-17_20:21:55.553000
3612631,3727,1712,530,2019-03-17_20:21:55.730000
3612731,3703,1706,527,2019-03-17_20:21:55.818000
3612831,3695,1703,528,2019-03-17_20:21:56.059000
3612931,3727,1702,528,2019-03-17_20:21:56.184000
3613031,3729,1702,528,2019-03-17_20:21:56.347000
3613131,3723,1703,535,2019-03-17_20:21:56.437000
3613231,3699,1707,542,2019-03-17_20:21:56.584000
3613331,3719,1707,546,2019-03-17_20:21:56.759000
3613431,3698,1698,541,2019-03-17_20:21:56.934000
3613531,3695,1698,544,2019-03-17_20:21:57.048000
3613631,3679,1706,533,2019-03-17_20:21:57.242000
3613731,3686,1708,541,2019-03-17_20:21:57.361000
3613831,3711,1703,532,2019-03-17_20:21:57.490000
3613931,3678,1707,528,2019-03-17_20:21:57.598000
3614031,3679,1703,528,2019-03-17_20:21:57.673000
3614131,3710,1701,501,2019-03-17_20:21:57.760000
3614231,3693,1707,507,2019-03-17_20:21:57.816000
3614331,3687,1699,510,2019-03-17_20:21:57.881000
3614431,3663,1705,511,2019-03-17_20:21:58.012000
3614531,3677,1709,504,2019-03-17_20:21:58.116000
3614631,3658,1698,506,2019-03-17_20:21:58.353000
3614731,3683,1706,490,2019-03-17_20:21:58.423000
3614831,3651,1706,498,2019-03-17_20:21:58.483000
3614931,3730,1701,508,2019-03-17_20:21:58.604000
3615031,3759,1703,619,2019-03-17_20:21:58.670000
3615131,3761,1709,496,2019-03-17_20:21:58.738000
3615231,3743,1707,481,2019-03-17_20:21:58.889000
3615331,3711,1696,485,2019-03-17_20:21:58.966000
3615431,3678,1698,506,2019-03-17_20:21:59.126000
3615531,3711,1706,482,2019-03-17_20:21:59.277000
3615631,3939,1706,483,2019-03-17_20:21:59.391000
3615731,3811,1702,480,2019-03-17_20:21:59.688000
3615831,3947,1699,468,2019-03-17_20:21:59.842000
3615931,3845,1702,458,2019-03-17_20:21:59.925000
3616031,3751,1701,465,2019-03-17_20:22:00.080000
3616131,3711,1699,432,2019-03-17_20:22:00.239000
3616231,3696,1699,448,2019-03-17_20:22:00.397000
3616331,3755,1702,453,2019-03-17_20:22:00.590000
3616431,3685,1711,434,2019-03-17_20:22:00.803000
3616531,3671,1709,452,2019-03-17_20:22:00.951000
3616631,3639,1703,432,2019-03-17_20:22:01.179000
3616731,3615,1705,417,2019-03-17_20:22:01.315000
3616831,3715,1704,433,2019-03-17_20:22:01.609000
3616931,3583,1697,444,2019-03-17_20:22:01.684000
3617031,3773,1697,432,2019-03-17_20:22:01.829000
3617131,3755,1710,428,2019-03-17_20:22:01.990000
3617231,3775,1702,432,2019-03-17_20:22:02.097000
3617331,3830,1703,432,2019-03-17_20:22:02.288000
3617431,3742,1701,424,2019-03-17_20:22:02.408000
3617531,3711,1700,416,2019-03-17_20:22:02.562000
3617631,3035,1697,401,2019-03-17_20:22:02.710000
3617731,3003,1698,435,2019-03-17_20:22:02.863000
3617831,3026,1701,402,2019-03-17_20:22:02.998000
3617931,3007,1708,428,2019-03-17_20:22:03.189000
3618031,3007,1708,418,2019-03-17_20:22:03.391000
3618131,3003,1702,417,2019-03-17_20:22:03.550000
3618231,2993,1699,440,2019-03-17_20:22:03.751000
3618331,2975,1718,422,2019-03-17_20:22:03.821000
3618431,2971,1707,393,2019-03-17_20:22:04.115000
3618531,2971,1737,420,2019-03-17_20:22:04.472000
3618631,2967,1700,384,2019-03-17_20:22:04.691000
3618731,2961,1709,404,2019-03-17_20:22:04.828000
3618831,2971,1697,400,2019-03-17_20:22:04.992000
3618931,2962,1696,399,2019-03-17_20:22:05.227000
3619031,2965,1707,400,2019-03-17_20:22:05.414000
3619131,2857,1697,397,2019-03-17_20:22:05.548000
3619231,2859,1702,400,2019-03-17_20:22:05.822000
3619331,2859,1696,384,2019-03-17_20:22:05.943000
3619431,2867,1703,416,2019-03-17_20:22:06.106000
3619531,2865,1700,393,2019-03-17_20:22:06.289000
3619631,2855,1698,394,2019-03-17_20:22:06.468000
3619731,2847,1701,404,2019-03-17_20:22:06.741000
3619831,2846,1701,409,2019-03-17_20:22:06.882000
3619931,2843,1700,426,2019-03-17_20:22:07.071000
3620031,2839,1695,424,2019-03-17_20:22:07.344000
3620131,2837,1702,380,2019-03-17_20:22:07.595000
3620231,2831,1697,376,2019-03-17_20:22:07.745000
3620331,2826,1706,408,2019-03-17_20:22:07.892000
3620431,2819,1695,382,2019-03-17_20:22:08.047000
3620531,2834,1712,419,2019-03-17_20:22:08.201000
3620631,2827,1703,401,2019-03-17_20:22:08.330000
3620731,2811,1702,400,2019-03-17_20:22:08.479000
3620831,2814,1719,408,2019-03-17_20:22:08.580000
3620931,2801,1705,410,2019-03-17_20:22:08.645000
3621031,2799,1702,402,2019-03-17_20:22:08.713000
3621131,2803,1712,433,2019-03-17_20:22:08.792000
3621231,2797,1695,404,2019-03-17_20:22:08.915000
3621331,2793,1703,445,2019-03-17_20:22:09.028000
3621431,2783,1695,418,2019-03-17_20:22:09.177000
3621531,2783,1705,442,2019-03-17_20:22:09.239000
3621631,2795,1707,424,2019-03-17_20:22:09.478000
3621731,2782,1701,432,2019-03-17_20:22:09.689000
3621831,2779,1701,460,2019-03-17_20:22:09.823000
3621931,2768,1698,450,2019-03-17_20:22:09.956000
3622031,2775,1702,444,2019-03-17_20:22:10.167000
3622131,2773,1693,449,2019-03-17_20:22:10.333000
3622231,2781,1693,424,2019-03-17_20:22:10.473000
3622331,2772,1699,436,2019-03-17_20:22:10.641000
3622431,2769,1697,416,2019-03-17_20:22:10.860000
3622531,2765,1697,441,2019-03-17_20:22:10.992000
3622631,2775,1701,425,2019-03-17_20:22:11.140000
3622731,2774,1690,448,2019-03-17_20:22:11.298000
3622831,2774,1703,428,2019-03-17_20:22:11.432000
3622931,2779,1702,434,2019-03-17_20:22:11.533000
3623031,2771,1699,432,2019-03-17_20:22:11.608000
3623131,2771,1696,448,2019-03-17_20:22:11.682000
3623231,2771,1703,454,2019-03-17_20:22:12.011000
3623331,2771,1707,417,2019-03-17_20:22:12.090000
3623431,2775,1687,456,2019-03-17_20:22:12.148000
3623531,2773,1707,438,2019-03-17_20:22:12.350000
3623631,2769,1699,432,2019-03-17_20:22:12.485000
3623731,2775,1702,432,2019-03-17_20:22:12.682000
3623831,2771,1712,432,2019-03-17_20:22:12.847000
3623931,2741,1700,432,2019-03-17_20:22:12.983000
3624031,2766,1698,419,2019-03-17_20:22:13.160000
3624131,2763,1701,499,2019-03-17_20:22:13.300000
3624231,2768,1696,500,2019-03-17_20:22:13.456000
3624331,2759,1699,456,2019-03-17_20:22:13.604000
3624431,2767,1703,466,2019-03-17_20:22:13.788000
3624531,2770,1698,464,2019-03-17_20:22:13.983000
3624631,2769,1709,464,2019-03-17_20:22:14.097000
3624731,2755,1695,450,2019-03-17_20:22:14.247000
3624831,2751,1706,448,2019-03-17_20:22:14.558000
3624931,2751,1707,464,2019-03-17_20:22:14.704000
3625031,2750,1709,444,2019-03-17_20:22:14.889000
3625131,2764,1699,452,2019-03-17_20:22:15.098000
3625231,2762,1703,458,2019-03-17_20:22:15.159000
3625331,2755,1698,433,2019-03-17_20:22:15.315000
3625431,2746,1702,437,2019-03-17_20:22:15.522000
3625531,2755,1707,448,2019-03-17_20:22:15.649000
3625631,2749,1707,464,2019-03-17_20:22:15.816000
3625731,2743,1680,452,2019-03-17_20:22:15.969000
3625831,2751,1703,450,2019-03-17_20:22:16.140000
3625931,2751,1699,478,2019-03-17_20:22:16.259000
3626031,2755,1698,480,2019-03-17_20:22:16.457000
3626131,2762,1707,470,2019-03-17_20:22:16.610000
3626231,2751,1700,464,2019-03-17_20:22:16.848000
3626331,2745,1702,441,2019-03-17_20:22:17.040000
3626431,2749,1675,482,2019-03-17_20:22:17.235000
3626531,2743,1701,496,2019-03-17_20:22:17.338000
3626631,2750,1703,486,2019-03-17_20:22:17.554000
3626731,2757,1712,486,2019-03-17_20:22:17.727000
3626831,2750,1701,464,2019-03-17_20:22:17.829000
3626931,2751,1707,481,2019-03-17_20:22:17.926000
3627031,2751,1687,476,2019-03-17_20:22:18.090000
3627131,2741,1706,443,2019-03-17_20:22:18.178000
3627231,2742,1702,510,2019-03-17_20:22:18.462000
3627331,2748,1697,470,2019-03-17_20:22:18.556000
3627431,2767,1694,522,2019-03-17_20:22:18.696000
3627531,2755,1699,535,2019-03-17_20:22:18.816000
3627631,2767,1699,480,2019-03-17_20:22:19.065000
3627731,2767,1698,510,2019-03-17_20:22:19.225000
3627831,2768,1705,468,2019-03-17_20:22:19.468000
3627931,2763,1701,469,2019-03-17_20:22:19.681000
3628031,2759,1699,496,2019-03-17_20:22:19.836000
3628131,2763,1697,501,2019-03-17_20:22:20.017000
3628231,2758,1695,511,2019-03-17_20:22:20.211000
3628331,2766,1698,496,2019-03-17_20:22:20.436000
3628431,2755,1708,522,2019-03-17_20:22:20.632000
3628531,2751,1702,508,2019-03-17_20:22:20.945000
3628631,2751,1707,496,2019-03-17_20:22:21.086000
3628731,2747,1744,532,2019-03-17_20:22:21.272000
3628831,2747,1683,528,2019-03-17_20:22:21.537000
3628931,2751,1703,529,2019-03-17_20:22:21.710000
3629031,2754,1702,531,2019-03-17_20:22:21.897000
3629131,2741,1700,546,2019-03-17_20:22:22.057000
3629231,2751,1705,541,2019-03-17_20:22:22.307000
3629331,2751,1712,546,2019-03-17_20:22:22.460000
3629431,2745,1694,528,2019-03-17_20:22:22.691000
3629531,2751,1706,525,2019-03-17_20:22:22.953000
3629631,2739,1705,511,2019-03-17_20:22:23.136000
3629731,2743,1698,519,2019-03-17_20:22:23.329000
3629831,2743,1705,525,2019-03-17_20:22:23.600000
3629931,2743,1695,510,2019-03-17_20:22:23.764000
3630031,2741,1702,522,2019-03-17_20:22:23.947000
3630131,2742,1696,530,2019-03-17_20:22:24.030000
3630231,2741,1709,528,2019-03-17_20:22:24.139000
3630331,2738,1697,538,2019-03-17_20:22:24.323000
3630431,2735,1728,532,2019-03-17_20:22:24.518000
3630531,2731,1705,529,2019-03-17_20:22:24.730000
3630631,2736,1705,528,2019-03-17_20:22:24.845000
3630731,2733,1702,529,2019-03-17_20:22:25.000000
3630831,2727,1689,521,2019-03-17_20:22:25.139000
3630931,2732,1694,528,2019-03-17_20:22:25.278000
3631031,2733,1677,519,2019-03-17_20:22:25.453000
3631131,2737,1704,523,2019-03-17_20:22:25.575000
3631231,2736,1690,528,2019-03-17_20:22:25.717000
3631331,2733,1701,507,2019-03-17_20:22:26.018000
3631431,2755,1700,528,2019-03-17_20:22:26.081000
3631531,2743,1706,526,2019-03-17_20:22:26.243000
3631631,2743,1710,522,2019-03-17_20:22:26.391000
3631731,2747,1696,524,2019-03-17_20:22:26.603000
3631831,2748,1694,528,2019-03-17_20:22:26.781000
3631931,2747,1701,528,2019-03-17_20:22:26.876000
3632031,2741,1701,528,2019-03-17_20:22:27.106000
3632131,2734,1698,531,2019-03-17_20:22:27.255000
3632231,2739,1703,528,2019-03-17_20:22:27.398000
3632331,2736,1698,528,2019-03-17_20:22:27.474000
3632431,2739,1697,526,2019-03-17_20:22:27.606000
3632531,2741,1702,525,2019-03-17_20:22:27.680000
3632631,2743,1701,528,2019-03-17_20:22:27.898000
3632731,2743,1703,510,2019-03-17_20:22:28.110000
3632831,2741,1701,528,2019-03-17_20:22:28.259000
3632931,2751,1699,528,2019-03-17_20:22:28.415000
3633031,2738,1701,528,2019-03-17_20:22:28.537000
3633131,2747,1699,528,2019-03-17_20:22:28.714000
3633231,2753,1699,538,2019-03-17_20:22:28.846000
3633331,2751,1700,506,2019-03-17_20:22:28.933000
3633431,2757,1709,528,2019-03-17_20:22:29.012000
3633531,2765,1706,505,2019-03-17_20:22:29.106000
3633631,2759,1701,509,2019-03-17_20:22:29.235000
3633731,2768,1703,506,2019-03-17_20:22:29.315000
3633831,2759,1705,511,2019-03-17_20:22:29.512000
3633931,2769,1701,526,2019-03-17_20:22:29.666000
3634031,2759,1697,511,2019-03-17_20:22:29.817000
3634131,2767,1698,522,2019-03-17_20:22:29.976000
3634231,2766,1700,517,2019-03-17_20:22:30.137000
3634331,2767,1705,521,2019-03-17_20:22:30.253000
3634431,2773,1698,520,2019-03-17_20:22:30.439000
3634531,2768,1707,522,2019-03-17_20:22:30.685000
3634631,2771,1705,522,2019-03-17_20:22:30.783000
3634731,2767,1700,517,2019-03-17_20:22:31.015000
3634831,2794,1714,528,2019-03-17_20:22:31.082000
3634931,2795,1702,528,2019-03-17_20:22:31.240000
3635031,2783,1703,537,2019-03-17_20:22:31.375000
3635131,2788,1696,528,2019-03-17_20:22:31.520000
3635231,2785,1702,528,2019-03-17_20:22:31.709000
3635331,2783,1701,511,2019-03-17_20:22:31.843000
3635431,2781,1713,529,2019-03-17_20:22:32.070000
3635531,2779,1712,510,2019-03-17_20:22:32.338000
3635631,2778,1707,511,2019-03-17_20:22:32.519000
3635731,2774,1707,533,2019-03-17_20:22:32.755000
3635831,2768,1707,528,2019-03-17_20:22:32.878000
3635931,2766,1700,507,2019-03-17_20:22:32.974000
3636031,2767,1706,504,2019-03-17_20:22:33.106000
3636131,2768,1707,511,2019-03-17_20:22:33.306000
3636231,2763,1702,528,2019-03-17_20:22:33.380000
3636331,2765,1702,524,2019-03-17_20:22:33.558000
3636431,2767,1699,522,2019-03-17_20:22:33.683000
3636531,2767,1705,507,2019-03-17_20:22:33.917000
3636631,2771,1705,520,2019-03-17_20:22:33.992000
3636731,2771,1696,527,2019-03-17_20:22:34.110000
3636831,2767,1699,528,2019-03-17_20:22:34.363000
3636931,2775,1703,528,2019-03-17_20:22:34.499000
3637031,2771,1704,528,2019-03-17_20:22:34.592000
3637131,2773,1703,529,2019-03-17_20:22:34.850000
3637231,2769,1697,530,2019-03-17_20:22:35.066000
3637331,2775,1697,533,2019-03-17_20:22:35.238000
3637431,2773,1704,533,2019-03-17_20:22:35.412000
3637531,2783,1703,496,2019-03-17_20:22:35.556000
3637631,2767,1706,528,2019-03-17_20:22:35.707000
3637731,2785,1703,538,2019-03-17_20:22:35.857000
3637831,2783,1703,529,2019-03-17_20:22:35.995000
3637931,2779,1699,529,2019-03-17_20:22:36.260000
3638031,2779,1699,501,2019-03-17_20:22:36.428000
3638131,2771,1701,491,2019-03-17_20:22:36.715000
3638231,2771,1703,537,2019-03-17_20:22:36.951000
3638331,2767,1703,524,2019-03-17_20:22:37.216000
3638431,2771,1696,532,2019-03-17_20:22:37.475000
3638531,2771,1703,528,2019-03-17_20:22:37.720000
3638631,2767,1699,544,2019-03-17_20:22:37.863000
3638731,2755,1701,534,2019-03-17_20:22:37.960000
3638831,2758,1695,541,2019-03-17_20:22:38.131000
3638931,2751,1696,549,2019-03-17_20:22:38.332000
3639031,2735,1706,539,2019-03-17_20:22:38.467000
3639131,2736,1761,568,2019-03-17_20:22:38.628000
3639231,2739,1691,546,2019-03-17_20:22:38.868000
3639331,2735,1727,555,2019-03-17_20:22:39.071000
3639431,2727,1703,558,2019-03-17_20:22:39.129000
3639531,2743,1687,580,2019-03-17_20:22:39.240000
3639631,2731,1707,560,2019-03-17_20:22:39.435000
3639731,2743,1700,583,2019-03-17_20:22:39.511000
3639831,2743,1701,576,2019-03-17_20:22:39.630000
3639931,2753,1701,582,2019-03-17_20:22:39.748000
3640031,2749,1700,576,2019-03-17_20:22:39.947000
3640131,2737,1706,560,2019-03-17_20:22:40.094000
3640231,2765,1711,570,2019-03-17_20:22:40.213000
3640331,2787,1701,561,2019-03-17_20:22:40.359000
3640431,2788,1700,567,2019-03-17_20:22:40.530000
3640531,2831,1699,624,2019-03-17_20:22:40.660000
3640631,2846,1699,576,2019-03-17_20:22:40.818000
3640731,2851,1699,566,2019-03-17_20:22:41.032000
3640831,2859,1703,579,2019-03-17_20:22:41.175000
3640931,2865,1696,598,2019-03-17_20:22:41.347000
3641031,2853,1702,592,2019-03-17_20:22:41.429000
3641131,2859,1707,590,2019-03-17_20:22:41.526000
3641231,2859,1706,646,2019-03-17_20:22:41.639000
3641331,2851,1706,582,2019-03-17_20:22:41.849000
3641431,2853,1703,592,2019-03-17_20:22:42.001000
3641531,2839,1703,583,2019-03-17_20:22:42.176000
3641631,2839,1702,624,2019-03-17_20:22:42.381000
3641731,2843,1701,610,2019-03-17_20:22:42.532000
3641831,2842,1703,576,2019-03-17_20:22:42.712000
3641931,2831,1706,624,2019-03-17_20:22:42.890000
3642031,2827,1701,624,2019-03-17_20:22:42.964000
3642131,2819,1697,596,2019-03-17_20:22:43.144000
3642231,2815,1699,614,2019-03-17_20:22:43.369000
3642331,2826,1701,618,2019-03-17_20:22:43.591000
3642431,2829,1705,624,2019-03-17_20:22:43.710000
3642531,2803,1702,609,2019-03-17_20:22:43.852000
3642631,2803,1710,608,2019-03-17_20:22:43.992000
3642731,2802,1703,609,2019-03-17_20:22:44.139000
3642831,2805,1709,599,2019-03-17_20:22:44.233000
3642931,2800,1705,608,2019-03-17_20:22:44.441000
3643031,2795,1702,571,2019-03-17_20:22:44.644000
3643131,2805,1707,572,2019-03-17_20:22:44.847000
3643231,2797,1708,628,2019-03-17_20:22:44.984000
3643331,2797,1707,588,2019-03-17_20:22:45.071000
3643431,2802,1726,576,2019-03-17_20:22:45.218000
3643531,2799,1701,564,2019-03-17_20:22:45.397000
3643631,2801,1712,576,2019-03-17_20:22:45.542000
3643731,2791,1710,580,2019-03-17_20:22:45.699000
3643831,2797,1707,560,2019-03-17_20:22:45.775000
3643931,2801,1712,584,2019-03-17_20:22:45.884000
3644031,2791,1707,551,2019-03-17_20:22:46.021000
3644131,2800,1712,572,2019-03-17_20:22:46.087000
3644231,2807,1707,582,2019-03-17_20:22:46.232000
3644331,2803,1712,572,2019-03-17_20:22:46.335000
3644431,2800,1705,592,2019-03-17_20:22:46.458000
3644531,2821,1712,545,2019-03-17_20:22:46.776000
3644631,2811,1691,538,2019-03-17_20:22:46.905000
3644731,2805,1706,560,2019-03-17_20:22:46.961000
3644831,2803,1709,570,2019-03-17_20:22:47.048000
3644931,2799,1706,560,2019-03-17_20:22:47.173000
3645031,2801,1710,544,2019-03-17_20:22:47.274000
3645131,2815,1702,511,2019-03-17_20:22:47.466000
3645231,2861,1706,538,2019-03-17_20:22:47.672000
3645331,2875,1707,554,2019-03-17_20:22:47.811000
3645431,2871,1718,499,2019-03-17_20:22:48.009000
3645531,2879,1703,520,2019-03-17_20:22:48.105000
3645631,2887,1713,482,2019-03-17_20:22:48.247000
3645731,2896,1698,532,2019-03-17_20:22:48.445000
3645831,2897,1700,511,2019-03-17_20:22:48.639000
3645931,2907,1707,466,2019-03-17_20:22:48.768000
3646031,2919,1701,496,2019-03-17_20:22:48.936000
3646131,2923,1703,506,2019-03-17_20:22:49.199000
3646231,2923,1702,524,2019-03-17_20:22:49.274000
3646331,2911,1709,484,2019-03-17_20:22:49.474000
3646431,2931,1697,511,2019-03-17_20:22:49.725000
3646531,2933,1712,480,2019-03-17_20:22:49.937000
3646631,2939,1703,469,2019-03-17_20:22:50.155000
3646731,2939,1702,511,2019-03-17_20:22:50.354000
3646831,2943,1706,492,2019-03-17_20:22:50.590000
3646931,2941,1697,476,2019-03-17_20:22:50.706000
3647031,2943,1702,470,2019-03-17_20:22:50.882000
3647131,2939,1701,448,2019-03-17_20:22:51.113000
3647231,2959,1706,464,2019-03-17_20:22:51.435000
3647331,2955,1698,460,2019-03-17_20:22:51.763000
3647431,2971,1697,464,2019-03-17_20:22:51.885000
3647531,2971,1671,456,2019-03-17_20:22:52.019000
3647631,2975,1697,466,2019-03-17_20:22:52.286000
3647731,2971,1692,465,2019-03-17_20:22:52.520000
3647831,2963,1700,448,2019-03-17_20:22:52.693000
3647931,2975,1709,464,2019-03-17_20:22:53.006000
3648031,2975,1700,482,2019-03-17_20:22:53.225000
3648131,2967,1701,457,2019-03-17_20:22:53.459000
3648231,2971,1692,458,2019-03-17_20:22:53.656000
3648331,2975,1711,464,2019-03-17_20:22:53.855000
3648431,2975,1697,450,2019-03-17_20:22:54.019000
3648531,2966,1697,448,2019-03-17_20:22:54.153000
3648631,2975,1702,450,2019-03-17_20:22:54.346000
3648731,2962,1703,462,2019-03-17_20:22:54.601000
3648831,2959,1695,451,2019-03-17_20:22:54.666000
3648931,2962,1698,456,2019-03-17_20:22:54.859000
3649031,2959,1701,448,2019-03-17_20:22:55.085000
3649131,2955,1700,448,2019-03-17_20:22:55.307000
3649231,2955,1705,441,2019-03-17_20:22:55.508000
3649331,2951,1700,441,2019-03-17_20:22:55.720000
3649431,2951,1705,433,2019-03-17_20:22:55.878000
3649531,2961,1691,438,2019-03-17_20:22:55.964000
3649631,2960,1701,432,2019-03-17_20:22:56.225000
3649731,2965,1698,426,2019-03-17_20:22:56.314000
3649831,2962,1701,417,2019-03-17_20:22:56.418000
3649931,2967,1697,422,2019-03-17_20:22:56.496000
3650031,2967,1702,416,2019-03-17_20:22:56.723000
3650131,2983,1699,407,2019-03-17_20:22:56.925000
3650231,2971,1703,419,2019-03-17_20:22:56.985000
3650331,2981,1697,404,2019-03-17_20:22:57.066000
3650431,2991,1701,416,2019-03-17_20:22:57.240000
3650531,2975,1703,416,2019-03-17_20:22:57.470000
3650631,2971,1706,426,2019-03-17_20:22:57.545000
